252.00	9.142533e-10	4.647656e-10	0.639628
253.00	9.148790e-10	4.646318e-10	0.638845
254.00	9.154106e-10	4.646365e-10	0.637808
255.00	9.159426e-10	4.646436e-10	0.636770
256.00	9.165658e-10	4.645171e-10	0.635984
257.00	9.170986e-10	4.645293e-10	0.634944
258.00	9.177200e-10	4.644072e-10	0.634157
259.00	9.182542e-10	4.644243e-10	0.633116
260.00	9.187897e-10	4.644440e-10	0.632076
261.00	9.192712e-10	4.636776e-10	0.631903
262.00	9.190067e-10	4.594356e-10	0.635018
263.00	9.192488e-10	4.576447e-10	0.635794
264.00	9.197958e-10	4.577226e-10	0.634703
265.00	9.203638e-10	4.577635e-10	0.633689
266.00	9.209569e-10	4.577556e-10	0.632773
267.00	9.215508e-10	4.577496e-10	0.631860
268.00	9.221456e-10	4.577454e-10	0.630949
269.00	9.227412e-10	4.577428e-10	0.630041
270.00	9.233374e-10	4.577416e-10	0.629136
271.00	9.239341e-10	4.577415e-10	0.628235
272.00	9.245312e-10	4.577423e-10	0.627337
273.00	9.251192e-10	4.577749e-10	0.626387
274.00	9.256532e-10	4.575229e-10	0.625707
275.00	9.260604e-10	4.541924e-10	0.628611
276.00	9.267500e-10	4.562771e-10	0.625332
277.00	9.273269e-10	4.531404e-10	0.628235
278.00	9.279821e-10	4.527300e-10	0.627947
279.00	9.286112e-10	4.527650e-10	0.627099
280.00	9.292283e-10	4.528837e-10	0.626099
281.00	9.300680e-10	4.515034e-10	0.627175
282.00	9.313979e-10	4.493895e-10	0.629729
283.00	9.321048e-10	4.493973e-10	0.629053
284.00	9.327724e-10	4.494788e-10	0.628251
285.00	9.334349e-10	4.495568e-10	0.627453
286.00	9.340920e-10	4.496307e-10	0.626659
287.00	9.347431e-10	4.497002e-10	0.625870
288.00	9.353874e-10	4.497647e-10	0.625083
289.00	9.360246e-10	4.498238e-10	0.624300
290.00	9.366540e-10	4.498771e-10	0.623520
291.00	9.372874e-10	4.499798e-10	0.622647
292.00	9.379318e-10	4.501446e-10	0.621664
293.00	9.385473e-10	4.502040e-10	0.620857
294.00	9.391480e-10	4.502356e-10	0.620086
295.00	9.397382e-10	4.502593e-10	0.619317
296.00	9.403172e-10	4.502749e-10	0.618549
297.00	9.408845e-10	4.502819e-10	0.617781
298.00	9.414395e-10	4.502800e-10	0.617014
299.00	9.419816e-10	4.502688e-10	0.616246
300.00	9.425102e-10	4.502479e-10	0.615478
301.00	9.430801e-10	4.503294e-10	0.614561
302.00	9.442133e-10	4.500374e-10	0.614889
303.00	9.465766e-10	4.493823e-10	0.617462
304.00	9.495018e-10	4.494919e-10	0.619702
305.00	9.534305e-10	4.505178e-10	0.621926
306.00	9.614820e-10	4.541845e-10	0.626047
307.00	9.636805e-10	4.553242e-10	0.626091
308.00	9.742705e-10	4.623622e-10	0.628763
309.00	9.867054e-10	4.720052e-10	0.630532
310.00	9.916668e-10	4.760921e-10	0.630531
311.00	1.014200e-09	4.968462e-10	0.631212
312.00	1.026066e-09	5.086520e-10	0.630326
313.00	1.037960e-09	5.209462e-10	0.628758
314.00	1.056578e-09	5.414784e-10	0.626322
315.00	1.080648e-09	5.699130e-10	0.622288
316.00	1.111008e-09	6.082930e-10	0.615267
317.00	1.109422e-09	6.061730e-10	0.615345
318.00	1.135233e-09	6.414376e-10	0.608918
319.00	1.146047e-09	6.570878e-10	0.606031
320.00	1.156779e-09	6.730118e-10	0.602905
321.00	1.167486e-09	6.889632e-10	0.599175
322.00	1.178005e-09	7.054062e-10	0.595718
323.00	1.188260e-09	7.222143e-10	0.592446
324.00	1.198521e-09	7.388909e-10	0.588460
325.00	1.208507e-09	7.558121e-10	0.584591
326.00	1.218006e-09	7.730093e-10	0.581108
327.00	1.227471e-09	7.900706e-10	0.577086
328.00	1.236757e-09	8.071151e-10	0.572867
329.00	1.245238e-09	8.242804e-10	0.569232
330.00	1.253274e-09	8.413044e-10	0.565558
331.00	1.260839e-09	8.581369e-10	0.561851
332.00	1.268657e-09	8.748141e-10	0.557556
333.00	1.281607e-09	9.023978e-10	0.550965
334.00	1.282803e-09	9.084792e-10	0.549297
335.00	1.296687e-09	9.402969e-10	0.541839
336.00	1.306743e-09	9.643310e-10	0.535680
337.00	1.311134e-09	9.790658e-10	0.531988
338.00	1.315398e-09	9.934734e-10	0.528125
339.00	1.320243e-09	1.007874e-09	0.523838
340.00	1.323558e-09	1.021378e-09	0.520075
